date,store,city,category,sales,transactions,is_festival,is_weekend,month,year,day_of_week
2021-10-01,Pune_Kothrud,Pune,Electronics,66637.77,3643,0,0,10,2021,4
2021-10-01,Pune_Kothrud,Pune,Home_Care,58123.26,3195,0,0,10,2021,4
2021-10-02,Pune_Kothrud,Pune,Groceries,448341.46,4458,1,1,10,2021,5
2021-10-02,Pune_Kothrud,Pune,FMCG,309971.26,4228,1,1,10,2021,5
2021-10-02,Pune_Kothrud,Pune,Dairy,181562.16,4345,1,1,10,2021,5
2021-10-02,Pune_Kothrud,Pune,Apparel,122847.22,4229,1,1,10,2021,5
2021-10-02,Pune_Kothrud,Pune,Electronics,102344.73,4193,1,1,10,2021,5
2021-10-02,Pune_Kothrud,Pune,Home_Care,79191.52,5651,1,1,10,2021,5
2021-10-03,Pune_Kothrud,Pune,Groceries,528992.3,6088,1,1,10,2021,6
2021-10-03,Pune_Kothrud,Pune,FMCG,372567.88,5179,1,1,10,2021,6
2021-10-03,Pune_Kothrud,Pune,Dairy,217866.92,4569,1,1,10,2021,6
2021-10-03,Pune_Kothrud,Pune,Apparel,232543.75,4809,1,1,10,2021,6
2021-10-03,Pune_Kothrud,Pune,Electronics,113711.63,5348,1,1,10,2021,6
2021-10-03,Pune_Kothrud,Pune,Home_Care,100086.56,4919,1,1,10,2021,6
2021-10-04,Pune_Kothrud,Pune,Groceries,457673.97,4344,1,0,10,2021,0
2021-10-04,Pune_Kothrud,Pune,FMCG,309905.4,4678,1,0,10,2021,0
2021-10-04,Pune_Kothrud,Pune,Dairy,185452.57,4906,1,0,10,2021,0
2021-10-04,Pune_Kothrud,Pune,Apparel,189803.94,4753,1,0,10,2021,0
2021-10-04,Pune_Kothrud,Pune,Electronics,100321.58,4232,1,0,10,2021,0
2021-10-04,Pune_Kothrud,Pune,Home_Care,92505.31,5187,1,0,10,2021,0
2021-10-05,Pune_Kothrud,Pune,Groceries,491284.6,4762,1,0,10,2021,1
2021-10-05,Pune_Kothrud,Pune,FMCG,332148.14,4621,1,0,10,2021,1
2021-10-05,Pune_Kothrud,Pune,Dairy,195984.63,4660,1,0,10,2021,1
2021-10-05,Pune_Kothrud,Pune,Apparel,206994.19,3538,1,0,10,2021,1
2021-10-05,Pune_Kothrud,Pune,Electronics,108655.41,4679,1,0,10,2021,1
2021-10-05,Pune_Kothrud,Pune,Home_Care,94608.54,4651,1,0,10,2021,1
2021-10-06,Pune_Kothrud,Pune,Groceries,410844.15,5287,1,0,10,2021,2
2021-10-06,Pune_Kothrud,Pune,FMCG,302866.14,4933,1,0,10,2021,2
2021-10-06,Pune_Kothrud,Pune,Dairy,177743.07,4769,1,0,10,2021,2
2021-10-06,Pune_Kothrud,Pune,Apparel,164983.07,5191,1,0,10,2021,2
2021-10-06,Pune_Kothrud,Pune,Electronics,207847.15,4216,1,0,10,2021,2
2021-10-06,Pune_Kothrud,Pune,Home_Care,81610.95,4984,1,0,10,2021,2
2021-10-07,Pune_Kothrud,Pune,Groceries,531382.71,4376,1,0,10,2021,3
2021-10-07,Pune_Kothrud,Pune,FMCG,376423.36,4483,1,0,10,2021,3
2021-10-07,Pune_Kothrud,Pune,Dairy,221661.24,4875,1,0,10,2021,3
2021-10-07,Pune_Kothrud,Pune,Apparel,219288.24,4619,1,0,10,2021,3
2021-10-07,Pune_Kothrud,Pune,Electronics,243662.48,5156,1,0,10,2021,3
2021-10-07,Pune_Kothrud,Pune,Home_Care,100231.52,5254,1,0,10,2021,3
2021-10-08,Pune_Kothrud,Pune,Groceries,463538.62,5158,1,0,10,2021,4
2021-10-08,Pune_Kothrud,Pune,FMCG,314817.11,5073,1,0,10,2021,4
2021-10-08,Pune_Kothrud,Pune,Dairy,186631.7,5435,1,0,10,2021,4
2021-10-08,Pune_Kothrud,Pune,Apparel,186923.81,4939,1,0,10,2021,4
2021-10-08,Pune_Kothrud,Pune,Electronics,204423.63,4241,1,0,10,2021,4
2021-10-08,Pune_Kothrud,Pune,Home_Care,93358.89,4446,1,0,10,2021,4
2021-10-09,Pune_Kothrud,Pune,Groceries,413762.19,4871,1,1,10,2021,5
2021-10-09,Pune_Kothrud,Pune,FMCG,352439.52,6100,1,1,10,2021,5
2021-10-09,Pune_Kothrud,Pune,Dairy,194671.41,5160,1,1,10,2021,5
2021-10-09,Pune_Kothrud,Pune,Apparel,196705.28,4607,1,1,10,2021,5
2021-10-09,Pune_Kothrud,Pune,Electronics,102840.3,5941,1,1,10,2021,5
2021-10-09,Pune_Kothrud,Pune,Home_Care,95420.48,5533,1,1,10,2021,5
2021-10-10,Pune_Kothrud,Pune,Groceries,507314.32,4270,1,1,10,2021,6
2021-10-10,Pune_Kothrud,Pune,FMCG,373080.72,5827,1,1,10,2021,6
2021-10-10,Pune_Kothrud,Pune,Dairy,204895.84,6651,1,1,10,2021,6
2021-10-10,Pune_Kothrud,Pune,Apparel,200989.89,5992,1,1,10,2021,6
2021-10-10,Pune_Kothrud,Pune,Electronics,118057.06,4916,1,1,10,2021,6
2021-10-10,Pune_Kothrud,Pune,Home_Care,100902.8,4675,1,1,10,2021,6
2021-10-11,Pune_Kothrud,Pune,Groceries,301444.59,3661,1,0,10,2021,0
2021-10-11,Pune_Kothrud,Pune,FMCG,230721.64,3948,1,0,10,2021,0
2021-10-11,Pune_Kothrud,Pune,Dairy,135460.13,3493,1,0,10,2021,0
2021-10-11,Pune_Kothrud,Pune,Apparel,132094.04,3529,1,0,10,2021,0
2021-10-11,Pune_Kothrud,Pune,Electronics,68449.33,3670,1,0,10,2021,0
2021-10-11,Pune_Kothrud,Pune,Home_Care,63166.78,3679,1,0,10,2021,0
2021-10-12,Pune_Kothrud,Pune,Groceries,355392.01,3444,1,0,10,2021,1
2021-10-12,Pune_Kothrud,Pune,FMCG,233807.22,3859,1,0,10,2021,1
2021-10-12,Pune_Kothrud,Pune,Dairy,149767.51,3768,1,0,10,2021,1
2021-10-12,Pune_Kothrud,Pune,Apparel,101267.6,3818,1,0,10,2021,1
2021-10-12,Pune_Kothrud,Pune,Electronics,79126.36,4572,1,0,10,2021,1
2021-10-12,Pune_Kothrud,Pune,Home_Care,65601.56,3411,1,0,10,2021,1
2021-10-13,Pune_Kothrud,Pune,Groceries,346356.26,3632,0,0,10,2021,2
2021-10-13,Pune_Kothrud,Pune,FMCG,247664.68,3854,0,0,10,2021,2
2021-10-13,Pune_Kothrud,Pune,Dairy,141648.38,3843,0,0,10,2021,2
2021-10-13,Pune_Kothrud,Pune,Apparel,103006.66,2924,0,0,10,2021,2
2021-10-13,Pune_Kothrud,Pune,Electronics,80703.97,3344,0,0,10,2021,2
2021-10-13,Pune_Kothrud,Pune,Home_Care,67207.19,2680,0,0,10,2021,2
2021-10-14,Pune_Kothrud,Pune,Groceries,288217.66,3348,0,0,10,2021,3
2021-10-14,Pune_Kothrud,Pune,FMCG,198511.86,3349,0,0,10,2021,3
2021-10-14,Pune_Kothrud,Pune,Dairy,124661.3,3131,0,0,10,2021,3
2021-10-14,Pune_Kothrud,Pune,Apparel,77765.92,3225,0,0,10,2021,3
2021-10-14,Pune_Kothrud,Pune,Electronics,65311.67,3302,0,0,10,2021,3
2021-10-14,Pune_Kothrud,Pune,Home_Care,57996.22,2630,0,0,10,2021,3
2021-10-15,Pune_Kothrud,Pune,Groceries,276998.49,3447,0,0,10,2021,4
2021-10-15,Pune_Kothrud,Pune,FMCG,212298.78,3339,0,0,10,2021,4
2021-10-15,Pune_Kothrud,Pune,Dairy,120887.06,3671,0,0,10,2021,4
2021-10-15,Pune_Kothrud,Pune,Apparel,81555.21,3456,0,0,10,2021,4
2021-10-15,Pune_Kothrud,Pune,Electronics,68840.76,3127,0,0,10,2021,4
2021-10-15,Pune_Kothrud,Pune,Home_Care,59304.93,2973,0,0,10,2021,4
2021-10-16,Pune_Kothrud,Pune,Groceries,393088.82,3251,0,1,10,2021,5
2021-10-16,Pune_Kothrud,Pune,FMCG,276326.02,3814,0,1,10,2021,5
2021-10-16,Pune_Kothrud,Pune,Dairy,174428.65,3519,0,1,10,2021,5
2021-10-16,Pune_Kothrud,Pune,Apparel,109839.75,3772,0,1,10,2021,5
2021-10-16,Pune_Kothrud,Pune,Electronics,92941.03,3211,0,1,10,2021,5
2021-10-16,Pune_Kothrud,Pune,Home_Care,80166.51,3576,0,1,10,2021,5
2021-10-17,Pune_Kothrud,Pune,Groceries,426587.36,4070,0,1,10,2021,6
2021-10-17,Pune_Kothrud,Pune,FMCG,290634.54,4478,0,1,10,2021,6
2021-10-17,Pune_Kothrud,Pune,Dairy,161281.07,3335,0,1,10,2021,6
2021-10-17,Pune_Kothrud,Pune,Apparel,116553.03,3675,0,1,10,2021,6
2021-10-17,Pune_Kothrud,Pune,Electronics,84268.22,4615,0,1,10,2021,6
2021-10-17,Pune_Kothrud,Pune,Home_Care,75771.94,3813,0,1,10,2021,6
2021-10-18,Pune_Kothrud,Pune,Groceries,305900.83,2616,0,0,10,2021,0
2021-10-18,Pune_Kothrud,Pune,FMCG,229734.78,2946,0,0,10,2021,0
2021-10-18,Pune_Kothrud,Pune,Dairy,135402.86,2648,0,0,10,2021,0
2021-10-18,Pune_Kothrud,Pune,Apparel,99269.64,3109,0,0,10,2021,0
2021-10-18,Pune_Kothrud,Pune,Electronics,76645.23,2979,0,0,10,2021,0
2021-10-18,Pune_Kothrud,Pune,Home_Care,66289.44,3326,0,0,10,2021,0
2021-10-19,Pune_Kothrud,Pune,Groceries,273201.15,3189,0,0,10,2021,1
2021-10-19,Pune_Kothrud,Pune,FMCG,205030.0,3587,0,0,10,2021,1
2021-10-19,Pune_Kothrud,Pune,Dairy,116182.62,3330,0,0,10,2021,1
2021-10-19,Pune_Kothrud,Pune,Apparel,68989.57,3461,0,0,10,2021,1
2021-10-19,Pune_Kothrud,Pune,Electronics,59997.26,2891,0,0,10,2021,1
2021-10-19,Pune_Kothrud,Pune,Home_Care,55021.45,2919,0,0,10,2021,1
2021-10-20,Pune_Kothrud,Pune,Groceries,303551.87,2792,0,0,10,2021,2
2021-10-20,Pune_Kothrud,Pune,FMCG,195011.25,3477,0,0,10,2021,2
2021-10-20,Pune_Kothrud,Pune,Dairy,124902.53,3511,0,0,10,2021,2
2021-10-20,Pune_Kothrud,Pune,Apparel,84367.21,2499,0,0,10,2021,2
2021-10-20,Pune_Kothrud,Pune,Electronics,66924.24,2605,0,0,10,2021,2
2021-10-20,Pune_Kothrud,Pune,Home_Care,57102.0,2888,0,0,10,2021,2
2021-10-21,Pune_Kothrud,Pune,Groceries,241698.69,3530,0,0,10,2021,3
2021-10-21,Pune_Kothrud,Pune,FMCG,180145.03,2802,0,0,10,2021,3
2021-10-21,Pune_Kothrud,Pune,Dairy,114830.1,2734,0,0,10,2021,3
2021-10-21,Pune_Kothrud,Pune,Apparel,71116.41,3159,0,0,10,2021,3
2021-10-21,Pune_Kothrud,Pune,Electronics,56186.62,2627,0,0,10,2021,3
2021-10-21,Pune_Kothrud,Pune,Home_Care,45459.91,2569,0,0,10,2021,3
2021-10-22,Pune_Kothrud,Pune,Groceries,267775.24,2721,0,0,10,2021,4
2021-10-22,Pune_Kothrud,Pune,FMCG,206468.87,2582,0,0,10,2021,4
2021-10-22,Pune_Kothrud,Pune,Dairy,120426.57,2980,0,0,10,2021,4
2021-10-22,Pune_Kothrud,Pune,Apparel,78478.41,3144,0,0,10,2021,4
2021-10-22,Pune_Kothrud,Pune,Electronics,55423.48,2908,0,0,10,2021,4
2021-10-22,Pune_Kothrud,Pune,Home_Care,52659.3,2558,0,0,10,2021,4
2021-10-23,Pune_Kothrud,Pune,Groceries,378888.72,2541,0,1,10,2021,5
2021-10-23,Pune_Kothrud,Pune,FMCG,247832.39,3086,0,1,10,2021,5
2021-10-23,Pune_Kothrud,Pune,Dairy,152384.15,3437,0,1,10,2021,5
2021-10-23,Pune_Kothrud,Pune,Apparel,98844.43,3824,0,1,10,2021,5
2021-10-23,Pune_Kothrud,Pune,Electronics,86342.65,4577,0,1,10,2021,5
2021-10-23,Pune_Kothrud,Pune,Home_Care,68811.16,2866,0,1,10,2021,5
2021-10-24,Pune_Kothrud,Pune,Groceries,435083.18,4438,0,1,10,2021,6
2021-10-24,Pune_Kothrud,Pune,FMCG,310725.37,3983,0,1,10,2021,6
2021-10-24,Pune_Kothrud,Pune,Dairy,170907.88,4132,0,1,10,2021,6
2021-10-24,Pune_Kothrud,Pune,Apparel,115242.02,4372,0,1,10,2021,6
2021-10-24,Pune_Kothrud,Pune,Electronics,97053.12,4540,0,1,10,2021,6
2021-10-24,Pune_Kothrud,Pune,Home_Care,83419.97,4189,0,1,10,2021,6
2021-10-25,Pune_Kothrud,Pune,Groceries,288052.19,3149,0,0,10,2021,0
2021-10-25,Pune_Kothrud,Pune,FMCG,223752.43,3150,0,0,10,2021,0
2021-10-25,Pune_Kothrud,Pune,Dairy,133500.68,3222,0,0,10,2021,0
2021-10-25,Pune_Kothrud,Pune,Apparel,87260.7,3452,0,0,10,2021,0
2021-10-25,Pune_Kothrud,Pune,Electronics,72804.5,3129,0,0,10,2021,0
2021-10-25,Pune_Kothrud,Pune,Home_Care,60775.11,3349,0,0,10,2021,0
2021-10-26,Pune_Kothrud,Pune,Groceries,298272.52,3116,0,0,10,2021,1
2021-10-26,Pune_Kothrud,Pune,FMCG,225218.85,3321,0,0,10,2021,1
2021-10-26,Pune_Kothrud,Pune,Dairy,134382.22,3167,0,0,10,2021,1
2021-10-26,Pune_Kothrud,Pune,Apparel,91482.09,3551,0,0,10,2021,1
2021-10-26,Pune_Kothrud,Pune,Electronics,72374.41,2938,0,0,10,2021,1
2021-10-26,Pune_Kothrud,Pune,Home_Care,58910.0,2953,0,0,10,2021,1
2021-10-27,Pune_Kothrud,Pune,Groceries,349364.89,3919,0,0,10,2021,2
2021-10-27,Pune_Kothrud,Pune,FMCG,245579.4,3103,0,0,10,2021,2
2021-10-27,Pune_Kothrud,Pune,Dairy,147620.91,3160,0,0,10,2021,2
2021-10-27,Pune_Kothrud,Pune,Apparel,95651.76,2799,0,0,10,2021,2
2021-10-27,Pune_Kothrud,Pune,Electronics,80548.59,3552,0,0,10,2021,2
2021-10-27,Pune_Kothrud,Pune,Home_Care,75851.82,3043,0,0,10,2021,2
2021-10-28,Pune_Kothrud,Pune,Groceries,283051.73,3451,0,0,10,2021,3
2021-10-28,Pune_Kothrud,Pune,FMCG,215416.18,2790,0,0,10,2021,3
2021-10-28,Pune_Kothrud,Pune,Dairy,120652.15,3394,0,0,10,2021,3
2021-10-28,Pune_Kothrud,Pune,Apparel,84725.22,3330,0,0,10,2021,3
2021-10-28,Pune_Kothrud,Pune,Electronics,64399.7,2460,0,0,10,2021,3
2021-10-28,Pune_Kothrud,Pune,Home_Care,56367.97,3306,0,0,10,2021,3
2021-10-29,Pune_Kothrud,Pune,Groceries,360429.09,4179,0,0,10,2021,4
2021-10-29,Pune_Kothrud,Pune,FMCG,270644.09,2858,0,0,10,2021,4
2021-10-29,Pune_Kothrud,Pune,Dairy,158515.14,3671,0,0,10,2021,4
2021-10-29,Pune_Kothrud,Pune,Apparel,94614.05,3592,0,0,10,2021,4
2021-10-29,Pune_Kothrud,Pune,Electronics,87755.84,3503,0,0,10,2021,4
2021-10-29,Pune_Kothrud,Pune,Home_Care,73164.71,3297,0,0,10,2021,4
2021-10-30,Pune_Kothrud,Pune,Groceries,397648.59,4046,1,1,10,2021,5
2021-10-30,Pune_Kothrud,Pune,FMCG,293088.25,4421,1,1,10,2021,5
2021-10-30,Pune_Kothrud,Pune,Dairy,174849.91,3961,1,1,10,2021,5
2021-10-30,Pune_Kothrud,Pune,Apparel,122845.24,4541,1,1,10,2021,5
2021-10-30,Pune_Kothrud,Pune,Electronics,93320.37,4604,1,1,10,2021,5
2021-10-30,Pune_Kothrud,Pune,Home_Care,81942.65,4397,1,1,10,2021,5
2021-10-31,Pune_Kothrud,Pune,Groceries,529549.7,4627,1,1,10,2021,6
2021-10-31,Pune_Kothrud,Pune,FMCG,385360.21,4518,1,1,10,2021,6
2021-10-31,Pune_Kothrud,Pune,Dairy,229985.26,5132,1,1,10,2021,6
2021-10-31,Pune_Kothrud,Pune,Apparel,209647.47,5592,1,1,10,2021,6
2021-10-31,Pune_Kothrud,Pune,Electronics,123128.94,5962,1,1,10,2021,6
2021-10-31,Pune_Kothrud,Pune,Home_Care,109466.6,5709,1,1,10,2021,6
2021-11-01,Pune_Kothrud,Pune,Groceries,450975.26,4199,1,0,11,2021,0
2021-11-01,Pune_Kothrud,Pune,FMCG,303448.85,4757,1,0,11,2021,0
2021-11-01,Pune_Kothrud,Pune,Dairy,193166.46,3747,1,0,11,2021,0
2021-11-01,Pune_Kothrud,Pune,Apparel,200047.9,3219,1,0,11,2021,0
2021-11-01,Pune_Kothrud,Pune,Electronics,101846.67,4608,1,0,11,2021,0
2021-11-01,Pune_Kothrud,Pune,Home_Care,89085.2,3876,1,0,11,2021,0
2021-11-02,Pune_Kothrud,Pune,Groceries,404707.88,4823,1,0,11,2021,1
2021-11-02,Pune_Kothrud,Pune,FMCG,312804.73,4349,1,0,11,2021,1
2021-11-02,Pune_Kothrud,Pune,Dairy,186583.0,4486,1,0,11,2021,1
2021-11-02,Pune_Kothrud,Pune,Apparel,193539.73,4455,1,0,11,2021,1
2021-11-02,Pune_Kothrud,Pune,Electronics,95113.18,4756,1,0,11,2021,1
2021-11-02,Pune_Kothrud,Pune,Home_Care,89773.3,4578,1,0,11,2021,1
2021-11-03,Pune_Kothrud,Pune,Groceries,511129.55,5326,1,0,11,2021,2
2021-11-03,Pune_Kothrud,Pune,FMCG,385174.98,5056,1,0,11,2021,2
2021-11-03,Pune_Kothrud,Pune,Dairy,212244.06,4693,1,0,11,2021,2
2021-11-03,Pune_Kothrud,Pune,Apparel,229631.62,3996,1,0,11,2021,2
2021-11-03,Pune_Kothrud,Pune,Electronics,229716.74,4585,1,0,11,2021,2
2021-11-03,Pune_Kothrud,Pune,Home_Care,98568.26,5205,1,0,11,2021,2
2021-11-04,Pune_Kothrud,Pune,Groceries,504491.37,5366,1,0,11,2021,3
2021-11-04,Pune_Kothrud,Pune,FMCG,368549.98,4559,1,0,11,2021,3
2021-11-04,Pune_Kothrud,Pune,Dairy,216194.03,5275,1,0,11,2021,3
2021-11-04,Pune_Kothrud,Pune,Apparel,230898.85,4777,1,0,11,2021,3
2021-11-04,Pune_Kothrud,Pune,Electronics,242545.66,5894,1,0,11,2021,3
2021-11-04,Pune_Kothrud,Pune,Home_Care,98622.62,5232,1,0,11,2021,3
2021-11-05,Pune_Kothrud,Pune,Groceries,501555.24,5391,1,0,11,2021,4
2021-11-05,Pune_Kothrud,Pune,FMCG,391252.51,4935,1,0,11,2021,4
2021-11-05,Pune_Kothrud,Pune,Dairy,213757.38,5258,1,0,11,2021,4
2021-11-05,Pune_Kothrud,Pune,Apparel,223041.32,3475,1,0,11,2021,4
2021-11-05,Pune_Kothrud,Pune,Electronics,230133.19,4558,1,0,11,2021,4
2021-11-05,Pune_Kothrud,Pune,Home_Care,102292.13,4661,1,0,11,2021,4
2021-11-06,Pune_Kothrud,Pune,Groceries,520257.78,5799,1,1,11,2021,5
2021-11-06,Pune_Kothrud,Pune,FMCG,410384.04,4887,1,1,11,2021,5
2021-11-06,Pune_Kothrud,Pune,Dairy,218036.16,5387,1,1,11,2021,5
2021-11-06,Pune_Kothrud,Pune,Apparel,230676.98,6050,1,1,11,2021,5
2021-11-06,Pune_Kothrud,Pune,Electronics,117112.96,5066,1,1,11,2021,5
2021-11-06,Pune_Kothrud,Pune,Home_Care,98514.23,6167,1,1,11,2021,5
2021-11-07,Pune_Kothrud,Pune,Groceries,569091.28,4866,1,1,11,2021,6
2021-11-07,Pune_Kothrud,Pune,FMCG,393786.28,5921,1,1,11,2021,6
2021-11-07,Pune_Kothrud,Pune,Dairy,237494.91,5733,1,1,11,2021,6
2021-11-07,Pune_Kothrud,Pune,Apparel,268809.94,5458,1,1,11,2021,6
2021-11-07,Pune_Kothrud,Pune,Electronics,127437.85,5902,1,1,11,2021,6
2021-11-07,Pune_Kothrud,Pune,Home_Care,110281.89,6714,1,1,11,2021,6
2021-11-08,Pune_Kothrud,Pune,Groceries,425388.8,3543,1,0,11,2021,0
2021-11-08,Pune_Kothrud,Pune,FMCG,300648.67,3795,1,0,11,2021,0
2021-11-08,Pune_Kothrud,Pune,Dairy,186330.21,4356,1,0,11,2021,0
2021-11-08,Pune_Kothrud,Pune,Apparel,175905.99,4344,1,0,11,2021,0
2021-11-08,Pune_Kothrud,Pune,Electronics,100292.68,3706,1,0,11,2021,0
2021-11-08,Pune_Kothrud,Pune,Home_Care,81917.5,3968,1,0,11,2021,0
2021-11-09,Pune_Kothrud,Pune,Groceries,357476.92,3201,1,0,11,2021,1
2021-11-09,Pune_Kothrud,Pune,FMCG,250670.46,3608,1,0,11,2021,1
2021-11-09,Pune_Kothrud,Pune,Dairy,143877.41,3599,1,0,11,2021,1
2021-11-09,Pune_Kothrud,Pune,Apparel,102357.24,3175,1,0,11,2021,1
2021-11-09,Pune_Kothrud,Pune,Electronics,77200.78,3346,1,0,11,2021,1
2021-11-09,Pune_Kothrud,Pune,Home_Care,68576.91,3372,1,0,11,2021,1
2021-11-10,Pune_Kothrud,Pune,Groceries,289836.42,3949,0,0,11,2021,2
2021-11-10,Pune_Kothrud,Pune,FMCG,218281.88,3436,0,0,11,2021,2
2021-11-10,Pune_Kothrud,Pune,Dairy,128223.14,3341,0,0,11,2021,2
2021-11-10,Pune_Kothrud,Pune,Apparel,84973.02,3549,0,0,11,2021,2
2021-11-10,Pune_Kothrud,Pune,Electronics,69446.48,2938,0,0,11,2021,2
2021-11-10,Pune_Kothrud,Pune,Home_Care,61135.86,2474,0,0,11,2021,2
2021-11-11,Pune_Kothrud,Pune,Groceries,300087.59,3048,0,0,11,2021,3
2021-11-11,Pune_Kothrud,Pune,FMCG,216299.34,3080,0,0,11,2021,3
2021-11-11,Pune_Kothrud,Pune,Dairy,139444.95,3575,0,0,11,2021,3
2021-11-11,Pune_Kothrud,Pune,Apparel,85259.56,3401,0,0,11,2021,3
2021-11-11,Pune_Kothrud,Pune,Electronics,73070.59,2931,0,0,11,2021,3
2021-11-11,Pune_Kothrud,Pune,Home_Care,65536.26,3002,0,0,11,2021,3
2021-11-12,Pune_Kothrud,Pune,Groceries,322125.36,2975,0,0,11,2021,4
2021-11-12,Pune_Kothrud,Pune,FMCG,248642.88,3700,0,0,11,2021,4
2021-11-12,Pune_Kothrud,Pune,Dairy,143558.21,2238,0,0,11,2021,4
2021-11-12,Pune_Kothrud,Pune,Apparel,95076.7,3203,0,0,11,2021,4
2021-11-12,Pune_Kothrud,Pune,Electronics,75957.93,3307,0,0,11,2021,4
2021-11-12,Pune_Kothrud,Pune,Home_Care,65808.05,3478,0,0,11,2021,4
2021-11-13,Pune_Kothrud,Pune,Groceries,370045.95,4388,0,1,11,2021,5
2021-11-13,Pune_Kothrud,Pune,FMCG,242659.66,3394,0,1,11,2021,5
2021-11-13,Pune_Kothrud,Pune,Dairy,153597.36,3284,0,1,11,2021,5
2021-11-13,Pune_Kothrud,Pune,Apparel,98758.19,4207,0,1,11,2021,5
2021-11-13,Pune_Kothrud,Pune,Electronics,82972.48,4561,0,1,11,2021,5
2021-11-13,Pune_Kothrud,Pune,Home_Care,71002.02,3516,0,1,11,2021,5
2021-11-14,Pune_Kothrud,Pune,Groceries,417675.38,4097,0,1,11,2021,6
2021-11-14,Pune_Kothrud,Pune,FMCG,299861.72,3742,0,1,11,2021,6
2021-11-14,Pune_Kothrud,Pune,Dairy,182121.47,3530,0,1,11,2021,6
2021-11-14,Pune_Kothrud,Pune,Apparel,116616.54,4105,0,1,11,2021,6
2021-11-14,Pune_Kothrud,Pune,Electronics,87366.25,4500,0,1,11,2021,6
2021-11-14,Pune_Kothrud,Pune,Home_Care,77139.31,4456,0,1,11,2021,6
2021-11-15,Pune_Kothrud,Pune,Groceries,276483.48,3192,0,0,11,2021,0
2021-11-15,Pune_Kothrud,Pune,FMCG,218389.67,3061,0,0,11,2021,0
2021-11-15,Pune_Kothrud,Pune,Dairy,110891.92,3332,0,0,11,2021,0
2021-11-15,Pune_Kothrud,Pune,Apparel,79550.93,3046,0,0,11,2021,0
2021-11-15,Pune_Kothrud,Pune,Electronics,65670.06,2302,0,0,11,2021,0
2021-11-15,Pune_Kothrud,Pune,Home_Care,56221.77,2891,0,0,11,2021,0
2021-11-16,Pune_Kothrud,Pune,Groceries,330282.24,2450,0,0,11,2021,1
2021-11-16,Pune_Kothrud,Pune,FMCG,240826.5,3110,0,0,11,2021,1
2021-11-16,Pune_Kothrud,Pune,Dairy,129036.12,2985,0,0,11,2021,1
2021-11-16,Pune_Kothrud,Pune,Apparel,95495.04,2581,0,0,11,2021,1
2021-11-16,Pune_Kothrud,Pune,Electronics,77401.79,2486,0,0,11,2021,1
2021-11-16,Pune_Kothrud,Pune,Home_Care,62157.98,2668,0,0,11,2021,1
2021-11-17,Pune_Kothrud,Pune,Groceries,311383.91,2549,0,0,11,2021,2
2021-11-17,Pune_Kothrud,Pune,FMCG,230913.27,3118,0,0,11,2021,2
2021-11-17,Pune_Kothrud,Pune,Dairy,139758.51,2827,0,0,11,2021,2
2021-11-17,Pune_Kothrud,Pune,Apparel,91673.16,2709,0,0,11,2021,2
2021-11-17,Pune_Kothrud,Pune,Electronics,77462.95,3268,0,0,11,2021,2
2021-11-17,Pune_Kothrud,Pune,Home_Care,66276.21,3159,0,0,11,2021,2
2021-11-18,Pune_Kothrud,Pune,Groceries,281946.11,3049,0,0,11,2021,3
2021-11-18,Pune_Kothrud,Pune,FMCG,212907.94,3242,0,0,11,2021,3
2021-11-18,Pune_Kothrud,Pune,Dairy,131270.52,3024,0,0,11,2021,3
2021-11-18,Pune_Kothrud,Pune,Apparel,79064.45,2828,0,0,11,2021,3
2021-11-18,Pune_Kothrud,Pune,Electronics,66307.1,2933,0,0,11,2021,3
2021-11-18,Pune_Kothrud,Pune,Home_Care,58356.59,2771,0,0,11,2021,3
2021-11-19,Pune_Kothrud,Pune,Groceries,284859.06,2836,0,0,11,2021,4
2021-11-19,Pune_Kothrud,Pune,FMCG,194465.97,2550,0,0,11,2021,4
2021-11-19,Pune_Kothrud,Pune,Dairy,127489.84,2430,0,0,11,2021,4
2021-11-19,Pune_Kothrud,Pune,Apparel,86946.72,3092,0,0,11,2021,4
2021-11-19,Pune_Kothrud,Pune,Electronics,65545.04,3699,0,0,11,2021,4
2021-11-19,Pune_Kothrud,Pune,Home_Care,60856.63,2515,0,0,11,2021,4
2021-11-20,Pune_Kothrud,Pune,Groceries,354607.46,3080,0,1,11,2021,5
2021-11-20,Pune_Kothrud,Pune,FMCG,241814.04,3718,0,1,11,2021,5
2021-11-20,Pune_Kothrud,Pune,Dairy,147949.95,3323,0,1,11,2021,5
2021-11-20,Pune_Kothrud,Pune,Apparel,97327.4,3090,0,1,11,2021,5
2021-11-20,Pune_Kothrud,Pune,Electronics,80429.72,3499,0,1,11,2021,5
2021-11-20,Pune_Kothrud,Pune,Home_Care,63411.62,3366,0,1,11,2021,5
2021-11-21,Pune_Kothrud,Pune,Groceries,384192.46,4971,0,1,11,2021,6
2021-11-21,Pune_Kothrud,Pune,FMCG,256112.88,3082,0,1,11,2021,6
2021-11-21,Pune_Kothrud,Pune,Dairy,156637.2,3696,0,1,11,2021,6
2021-11-21,Pune_Kothrud,Pune,Apparel,112134.87,4454,0,1,11,2021,6
2021-11-21,Pune_Kothrud,Pune,Electronics,86029.37,3542,0,1,11,2021,6
2021-11-21,Pune_Kothrud,Pune,Home_Care,74729.71,3887,0,1,11,2021,6
2021-11-22,Pune_Kothrud,Pune,Groceries,268346.98,3118,0,0,11,2021,0
